FID,ID_PRC,ID_LOGRADOURO,TIPO_LOGRADOURO,NOME_LOGRADOURO,GEOMETRIA
PRACA.92625.1011,1011,92625,PRACA,CAMILE REZENDE TAVARES,"MULTIPOLYGON (((606821.226622667 7791132.92817852, 606854.251407153 7791128.14912113, 606905.771720084 7791120.36065763, 606915.600819387 7791118.23107835, 606928.076849098 7791116.55140952, 606930.294993234 7791116.64139137, 606930.204288566 7791117.43123483, 606893.114281683 7791128.23909786, 606858.283648528 7791140.20673067, 606854.234917188 7791141.08655686, 606848.693679907 7791141.64644666, 606842.212411141 7791141.15654467, 606825.481502133 7791138.50707215, 606821.46575403 7791137.09735213, 606820.344312872 7791135.22772286, 606820.253607909 7791133.89798643, 606821.226622667 7791132.92817852)), ((606842.707165502 7791148.47509402, 606842.954542176 7791148.51508606, 606843.449295527 7791148.62506419, 606844.166687895 7791148.85501851, 606844.273884458 7791148.89501058, 606844.397572798 7791148.94500065, 606844.50476936 7791148.99499072, 606844.620211814 7791149.05497882, 606844.842850833 7791149.174955, 606844.950047397 7791149.23494311, 606845.263391205 7791149.43490343, 606845.370587771 7791149.50488954, 606845.469538449 7791149.58487367, 606845.568489126 7791149.65485978, 606845.840603493 7791149.89481219, 606845.914816503 7791149.96479831, 606845.997275403 7791150.03478442, 606846.153947314 7791150.18475467, 606846.310619224 7791150.33472492, 606846.459045247 7791150.48469518, 606846.525012366 7791150.55468131, 606846.599225379 7791150.63466544, 606846.67343839 7791150.71464958, 606846.747651403 7791150.79463371, 606846.887831535 7791150.95460199, 606846.953798658 7791151.03458612, 606847.02801167 7791151.11457026, 606847.093978793 7791151.19455439, 606847.168191805 7791151.27453853, 606847.234158926 7791151.35452267, 606847.30012605 7791151.43450681, 606847.366093174 7791151.52448896, 606847.423814407 7791151.6044731, 606847.498027421 7791151.69445525, 606847.555748653 7791151.7744394, 606847.613469889 7791151.86442155, 606847.679437011 7791151.94440569, 606847.737158247 7791152.03438784, 606847.794879483 7791152.12437, 606847.860846606 7791152.21435216, 606847.91856784 7791152.30433432, 606847.968043188 7791152.39431647, 606848.025764423 7791152.48429863, 606848.075239768 7791152.57428078, 606848.124715115 7791152.66426295, 606848.19068224 7791152.76424313, 606848.240157587 7791152.85422528, 606848.289632933 7791152.94420744, 606848.273141155 7791152.94420744, 606848.347354173 7791153.07418166, 606848.396829524 7791153.19415788, 606848.454550764 7791153.32413211, 606848.520517893 7791153.44410833, 606848.569993244 7791153.57408255, 606848.627714485 7791153.69405876, 606848.677189836 7791153.824033, 606848.726665188 7791153.95400723, 606848.776140537 7791154.07398344, 606848.82561589 7791154.20395767, 606848.875091241 7791154.33393191, 606848.916320704 7791154.46390614, 606848.965796055 7791154.59388036, 606849.007025518 7791154.7238546, 606849.048254981 7791154.85382883, 606849.097730334 7791154.98380307, 606849.130713908 7791155.11377729, 606849.163697482 7791155.24375153, 606849.204926944 7791155.38372378, 606849.237910519 7791155.51369802, 606849.279139982 7791155.64367224, 606849.303877668 7791155.77364648, 606849.345107131 7791155.91361873, 606849.378090706 7791156.04359297, 606849.41932017 7791156.18356522, 606849.444057855 7791156.31353946, 606849.477041428 7791156.44351369, 606849.510025004 7791156.58348594, 606849.534762689 7791156.71346018, 606849.567746265 7791156.85343243, 606849.600729838 7791156.98340666, 606849.625467523 7791157.11338089, 606849.658451099 7791157.25335315, 606849.683188784 7791157.38332739, 606849.716172359 7791157.52329964, 606849.740910044 7791157.65327387, 606849.76564773 7791157.79324612, 606849.790385416 7791157.92322036, 606850.986040112 7791163.64208668, 606851.043761376 7791163.94202722, 606851.084990862 7791164.24196776, 606851.134466237 7791164.53191029, 606851.167449835 7791164.83185084, 606851.200433432 7791165.13179138, 606851.216925252 7791165.43173192, 606851.233417072 7791165.73167247, 606851.249908893 7791166.04161104, 606851.249908936 7791166.34155159, 606851.233417199 7791166.64149215, 606851.225171353 7791166.94143269, 606851.216925505 7791167.24137325, 606851.183941992 7791167.5413138, 606851.159204367 7791167.84125436, 606851.126220853 7791168.1411949, 606851.076745562 7791168.44113547, 606851.027270269 7791168.73107801, 606850.977794977 7791169.03101857, 606850.920073799 7791169.33095912, 606850.903582019 7791169.33095912, 606850.895336138 7791169.39094724, 606850.87884437 7791169.45093535, 606850.870598488 7791169.51092345, 606850.84586083 7791169.57091157, 606850.829369061 7791169.63089968, 606850.804631403 7791169.6908878, 606850.788139632 7791169.75087591, 606850.755156086 7791169.81086402, 606850.738664317 7791169.87085214, 606850.713926658 7791169.93084025, 606850.689188999 7791169.98083034, 606850.66445134 7791170.04081845, 606850.639713682 7791170.10080657, 606850.606730134 7791170.16079468, 606850.573746585 7791170.21078479, 606850.549008926 7791170.2707729, 606850.516025379 7791170.32076299, 606850.483041831 7791170.38075111, 606850.458304173 7791170.44073922, 606850.417074737 7791170.51072535, 606850.367599413 7791170.58071149, 606850.318124089 7791170.65069762, 606850.268648765 7791170.71068574, 606850.21917344 7791170.77067386, 606850.153206337 7791170.83066198, 606849.806879112 7791171.61050746, 606849.171945812 7791172.67029749, 606832.655427603 7791153.50409865, 606832.97701706 7791151.99439784, 606832.968771159 7791151.90441567, 606832.960525256 7791151.81443351, 606832.968771133 7791151.72445134, 606832.977017009 7791151.63446918, 606833.010000554 7791151.55448502, 606833.034738208 7791151.46450286, 606833.075967642 7791151.3845187, 606833.125442965 7791151.31453257, 606833.24913128 7791151.1745603, 606833.257377168 7791151.1745603, 606833.628442135 7791150.92460979, 606833.826343453 7791150.80463354, 606834.015998882 7791150.68465729, 606834.20565431 7791150.57467907, 606834.403555628 7791150.45470282, 606834.609702836 7791150.34472458, 606834.807604155 7791150.23474636, 606835.005505476 7791150.13476614, 606835.203406796 7791150.03478593, 606835.417799894 7791149.93480572, 606835.615701213 7791149.83482551, 606835.830094314 7791149.74484332, 606836.036241525 7791149.65486112, 606836.250634624 7791149.56487893, 606836.456781835 7791149.48489475, 606836.662929048 7791149.40491058, 606836.885568037 7791149.32492639, 606837.09996114 7791149.25494024, 606837.31435424 7791149.17495606, 606837.528747344 7791149.1049699, 606837.743140446 7791149.04498177, 606837.965779438 7791148.9749956, 606838.188418431 7791148.91500746, 606838.402811536 7791148.86501734, 606838.625450529 7791148.8050292, 606838.848089522 7791148.75503908, 606839.070728517 7791148.71504698, 606839.293367512 7791148.66505684, 606839.516006507 7791148.62506474, 606839.738645503 7791148.58507264, 606839.969530389 7791148.55507856, 606840.414808383 7791148.49509038, 606840.637447381 7791148.46509629, 606840.868332266 7791148.44510023, 606841.692921152 7791148.39511002, 606842.707165502 7791148.47509402)))"
PRACA.94949.1012,1012,94949,PRACA,DONA MARIA TERTULIANA,"MULTIPOLYGON (((599803.661693851 7790311.92185771, 599808.798882682 7790312.19180354, 599814.463808565 7790313.69150555, 599822.520042457 7790316.88087233, 599830.403112888 7790321.65992407, 599836.595776071 7790326.2690097, 599843.151258711 7790333.52757015, 599844.915879393 7790336.97688623, 599804.288386276 7790349.10448778, 599790.385813351 7790316.9708587, 599790.295108343 7790315.20120947, 599790.921795713 7790313.78149079, 599792.513252114 7790312.54173631, 599797.28762167 7790311.57192791, 599803.661693851 7790311.92185771)), ((599847.752466061 7790343.7055522, 599849.080055094 7790350.70416485, 599850.053071133 7790359.46242878, 599850.053071689 7790363.71158656, 599849.170762399 7790370.0003402, 599847.134028576 7790375.65921884, 599845.006589954 7790381.14813118, 599841.906136498 7790387.08695447, 599839.43237031 7790390.80621761, 599837.923372648 7790390.88620195, 599836.5050798 7790391.2461308, 599835.449606019 7790391.24613093, 599833.058297908 7790388.76662271, 599813.936078178 7790363.36166065, 599808.180446726 7790355.8331536, 599825.04328882 7790350.13428095, 599847.752466061 7790343.7055522)))"
PRACA.735.1013,1013,735,PRACA,MOHAMED V,"MULTIPOLYGON (((606539.351020478 7802481.98840262, 606539.994196333 7802482.16836599, 606540.744568164 7802483.01819301, 606541.099139468 7802484.08797526, 606540.291046727 7802485.94759674, 606533.949992464 7802496.98535004, 606522.372827072 7802513.28203289, 606515.198942535 7802516.82131248, 606510.902857656 7802516.35140813, 606505.468846266 7802513.99188841, 606501.989099973 7802510.92251317, 606500.043080719 7802506.92332719, 606499.630788504 7802502.92414121, 606499.424642397 7802499.65480668, 606500.14203085 7802496.37547417, 606502.706488426 7802493.19612132, 606504.446361573 7802491.14653851, 606505.493583798 7802490.20672981, 606506.812918886 7802489.30691296, 606508.503316966 7802488.80701471, 606512.758172623 7802488.00717752, 606516.872848927 7802487.34731183, 606520.847345877 7802486.52747871, 606524.112700219 7802485.80762523, 606527.650167422 7802484.91780635, 606533.1748831 7802483.4780994, 606535.673373922 7802482.71825406, 606538.617140335 7802482.1083782, 606539.351020478 7802481.98840262)), ((606474.695355353 7802488.8670025, 606478.100889047 7802489.02696994, 606481.992927555 7802489.13694756, 606485.101610854 7802489.24692517, 606488.383456884 7802489.296915, 606492.341462146 7802489.4368865, 606492.324970458 7802489.68683563, 606492.127070195 7802490.72662398, 606491.632319537 7802493.02615592, 606490.77475173 7802499.08492267, 606490.609834844 7802503.1840883, 606491.615827848 7802508.69296699, 606494.485381663 7802513.74193928, 606497.750736004 7802517.62114968, 606502.096295948 7802521.43037432, 606506.986081616 7802523.82988591, 606511.644983643 7802525.07963153, 606518.992030911 7802524.94965798, 606518.785884804 7802527.71909427, 606518.084988038 7802532.91803604, 606517.697433356 7802536.33734005, 606516.608981909 7802537.18716707, 606501.164515543 7802521.97026443, 606485.019152412 7802505.20367722, 606478.158609957 7802498.77498576, 606474.819043017 7802495.52564715, 606473.285315978 7802494.15592596, 606472.6751235 7802493.26610708, 606472.378273106 7802492.51625971, 606472.378273106 7802491.65643472, 606472.73284441 7802490.81660567, 606473.128644937 7802490.11674812, 606473.804804169 7802489.33690686, 606474.695355353 7802488.8670025)))"
PRACA.1205.1006,1006,1205,PRACA,AFONSO ARINOS,"MULTIPOLYGON (((611273.966390026 7796446.08699286, 611308.763852955 7796465.5830245, 611255.685353222 7796479.22024868, 611273.966390026 7796446.08699286)), ((611309.571945696 7796387.29895899, 611324.332006986 7796438.41855375, 611291.348629802 7796417.91272765, 611309.571945696 7796387.29895899)), ((611318.54342429 7796507.83442435, 611301.515755819 7796497.8664533, 611328.496158356 7796488.97826246, 611318.54342429 7796507.83442435)), ((611349.795174172 7796411.48403619, 611365.528245089 7796419.96231046, 611355.690952844 7796437.05883051, 611349.795174172 7796411.48403619)))"
PRACA.305989.1204,1204,305989,PRACA,TRES MIL CENTO E CINQUENTA E SEIS,"POLYGON ((610145.192764351 7798374.16453826, 610141.92741001 7798377.56384634, 610133.953678575 7798374.61444668, 610134.992654957 7798366.91601368, 610136.938674211 7798363.10678903, 610139.618573607 7798361.11719401, 610141.292479999 7798359.89744229, 610145.192764351 7798363.10678903, 610146.116298912 7798364.04659774, 610147.913892969 7798366.74604827, 610147.913892969 7798368.9356026, 610147.633534263 7798371.03517523, 610145.192764351 7798374.16453826))"
PRACA.305479.1156,1156,305479,PRACA,GERALDA DAMATA PIMENTEL,"POLYGON ((606570.982098687 7803398.02729942, 606572.705489261 7803396.31763802, 606575.451370287 7803396.0876832, 606578.197251471 7803396.99750251, 606581.050329676 7803401.22666394, 606699.444842927 7803673.96259403, 606701.176480336 7803679.01159314, 606695.981570567 7803681.46110839, 606687.348124843 7803682.35093325, 606672.942556354 7803680.24135335, 606663.014505956 7803680.49130521, 606643.018225497 7803684.21057088, 606621.908750829 7803693.77867753, 606564.591542996 7803457.70547272, 606563.428871185 7803447.29753563, 606565.045063413 7803432.77041453, 606570.982098687 7803398.02729942))"
PRACA.21626.1198,1198,21626,PRACA,PEDRO MELLO,"MULTIPOLYGON (((607130.11911532 7801767.81031495, 607129.146101236 7801773.67915193, 607126.804269217 7801777.01849043, 607125.146845774 7801778.83813003, 607122.986423032 7801780.16786679, 607120.586869414 7801780.82773634, 607118.343987652 7801781.24765343, 607116.274269478 7801781.07768741, 607113.289257552 7801780.4178186, 607109.966164081 7801779.08808261, 607108.226281313 7801777.8083365, 607106.280251391 7801777.02849132, 607104.44966388 7801776.01869172, 607102.751010504 7801774.35902089, 607101.340963223 7801772.53938173, 607100.598833023 7801771.20964537, 607099.601080227 7801769.6299586, 607099.106326629 7801767.8103193, 607098.850703907 7801766.65054919, 607098.603327083 7801765.57076323, 607098.768244643 7801763.99107629, 607098.438405264 7801736.78646807, 607097.861189424 7801711.08156265, 607097.861189122 7801708.92199065, 607098.355941952 7801705.27271385, 607098.685777093 7801702.28330627, 607099.436152333 7801697.55424343, 607100.681281102 7801694.15491697, 607101.588328571 7801691.83537656, 607102.915916241 7801688.51603424, 607104.325962836 7801685.44664237, 607106.898679508 7801680.38764467, 607109.141560814 7801676.7383676, 607110.213526168 7801675.15868054, 607111.961654401 7801673.41902507, 607114.526125626 7801671.50940318, 607117.601842018 7801669.93971385, 607119.424183368 7801669.02989392, 607121.749523984 7801668.36002636, 607124.652076857 7801667.86012503, 607127.554629824 7801668.03009093, 607129.70680691 7801668.36002524, 607131.949688811 7801668.93990999, 607134.184324856 7801669.76974521, 607136.509665778 7801671.26944766, 607138.332007476 7801672.8391363, 607140.162595018 7801674.08888836, 607142.39723124 7801676.15847787, 607143.807278557 7801678.22806749, 607145.217325874 7801680.30765514, 607146.544914278 7801682.21727648, 607147.122126836 7801684.53681668, 607147.790044186 7801686.93634102, 607147.954962281 7801689.17589715, 607147.95496248 7801690.58561775, 607148.037421567 7801691.99533834, 607147.707586659 7801696.64441698, 607130.11911532 7801767.81031495)), ((607129.863475215 7801642.80509, 607128.931689423 7801640.45555579, 607130.020146602 7801639.20580332, 607155.978200674 7801606.22233674, 607166.763821519 7801591.83518664, 607173.640891201 7801579.16769627, 607180.517960445 7801563.38082414, 607181.928007426 7801563.07088537, 607182.711366973 7801563.6907624, 607167.39051374 7801624.97861779, 607157.536681954 7801665.00068713, 607151.286297009 7801657.50217414, 607142.059146268 7801651.08344758, 607129.863475215 7801642.80509)), ((607108.918951449 7801887.94650793, 607107.665573133 7801865.28100022, 607102.816983947 7801819.47008025, 607101.728522974 7801793.67519273, 607123.613113658 7801801.96354697, 607124.709817205 7801804.14311485, 607115.796017097 7801846.51471841, 607111.574125549 7801872.46957496, 607108.918951449 7801887.94650793)), ((607087.652774058 7801677.35824777, 607088.906148315 7801671.09948802, 607088.43613141 7801662.3412239, 607087.966112533 7801639.51574779, 607088.436126695 7801628.7278858, 607094.529839508 7801634.51673764, 607107.352198263 7801643.74490689, 607087.652774058 7801677.35824777)))"
PRACA.304758.853,853,304758,PRACA,UM MIL NOVECENTOS E SETENTA E OITO,"POLYGON ((612746.377907893 7803508.10459656, 612744.341172268 7803501.14597598, 612742.461109027 7803497.52669356, 612743.071304391 7803494.64726414, 612744.745219259 7803490.4880882, 612746.732478195 7803488.27852582, 612751.111045111 7803487.07876295, 612753.741483881 7803488.15854856, 612754.557827179 7803490.06816997, 612756.940889953 7803495.71705008, 612757.608807274 7803497.79663783, 612758.210757859 7803502.4257203, 612758.078824078 7803505.43512389, 612756.874924564 7803507.38473768, 612754.689764217 7803509.1143952, 612751.51509693 7803509.12439368, 612748.901150038 7803508.72447333, 612747.087054405 7803508.4545271, 612746.377907893 7803508.10459656))"
PRACA.304689.793,793,304689,PRACA,DO APOSTOLADO DA ORACAO,"POLYGON ((605826.510175149 7802852.71547826, 605826.897731647 7802850.64588839, 605852.995969058 7802840.20795347, 605866.387297908 7802876.45076863, 605826.510175149 7802852.71547826))"
PRACA.109859.999,999,109859,PRACA,GOVERNADOR ISRAEL PINHEIRO,"MULTIPOLYGON (((613570.9239875 7792777.62121773, 613576.852781819 7792778.7409949, 613581.49521739 7792779.38086738, 613586.459242703 7792780.5006447, 613595.43077021 7792782.74019948, 613598.481749216 7792783.3800722, 613602.002743989 7792784.66981605, 613605.523738831 7792786.42946675, 613609.531241192 7792788.66902226, 613613.217153981 7792791.55844902, 613616.424805259 7792794.75781442, 613620.910569395 7792798.44708252, 613624.274892514 7792801.32651131, 613628.439067102 7792805.81562093, 613632.281652042 7792810.4646989, 613635.810893107 7792814.46390572, 613638.69695498 7792819.43292041, 613640.939837442 7792823.92203031, 613642.861130162 7792827.92123737, 613645.90386457 7792837.219394, 613647.346895899 7792842.3483772, 613648.303419804 7792847.62733075, 613648.946599859 7792852.43637749, 613649.103272393 7792856.76551941, 613648.946601531 7792863.65415408, 613648.789930262 7792867.82332777, 613648.146751614 7792872.46240838, 613646.860393704 7792877.59139198, 613645.73895338 7792881.44062922, 613644.304169322 7792885.59980508, 613642.861139427 7792890.08891553, 613640.774930168 7792894.4180578, 613639.175228237 7792897.93736049, 613635.489316809 7792904.18612251, 613631.803405165 7792908.9951699, 613628.282411181 7792913.00437578, 613624.753171212 7792916.36371048, 613620.424080042 7792919.8930116, 613616.903085912 7792922.93240971, 613612.738912425 7792925.82183763, 613607.774887683 7792928.54129937, 613603.280878515 7792930.62088785, 613598.795115263 7792932.87044266, 613593.831090355 7792934.47012633, 613589.188655092 7792935.90984167, 613584.216384294 7792937.50952534, 613579.252359268 7792938.31936557, 613574.44500606 7792938.63930287, 613569.802570677 7792939.27917674, 613564.195366169 7792939.11920928, 613559.544684706 7792938.4793368, 613553.93748003 7792937.18959326, 613550.094895685 7792936.54972066, 613544.487690986 7792935.11000685, 613539.193829995 7792933.19038811, 613535.516163214 7792931.10080282, 613530.387219907 7792928.54131088, 613527.344486481 7792925.82185034, 613524.780014766 7792924.13218562, 613522.693804649 7792922.69247129, 613514.447914759 7792916.36372689, 613510.679543057 7792913.32432987, 613506.589581459 7792908.75523609, 613503.950896556 7792905.79582305, 613501.708014319 7792902.82641193, 613499.143542177 7792898.25731792, 613496.900659811 7792894.41807921, 613494.979367067 7792890.24890583, 613493.214746187 7792885.91976415, 613491.450125309 7792881.60062048, 613490.32868365 7792876.47163723, 613489.372159887 7792872.14249542, 613488.572307849 7792866.69357553, 613488.250717274 7792860.6047824, 613487.92912701 7792856.6055751, 613488.250715916 7792851.47659164, 613489.207238293 7792846.50757637, 613489.693745003 7792841.5485592, 613490.65026762 7792838.17922687, 613492.414886972 7792832.25040172, 613494.657768003 7792827.12141796, 613496.579059484 7792822.80227375, 613499.465119876 7792817.83325819, 613502.186262607 7792813.66408414, 613505.228995034 7792809.66487634, 613508.914906749 7792805.33573384, 613511.479377805 7792802.60627445, 613515.32196153 7792799.08697142, 613518.529611852 7792795.87760705, 613523.172046806 7792792.35830389, 613526.701286943 7792790.11874725, 613530.865460405 7792787.06935104, 613535.194551887 7792785.62963574, 613541.123345657 7792783.06014415, 613546.244042456 7792781.46046045, 613550.894723607 7792780.02074511, 613554.415718067 7792779.22090312, 613559.223071204 7792778.42106094, 613564.195342072 7792777.30128214, 613570.9239875 7792777.62121773)), ((613486.667514125 7792911.19475554, 613487.56631601 7792911.12476927, 613488.399150812 7792911.25474339, 613489.289706904 7792911.83462833, 613490.576065741 7792912.91441411, 613491.920145925 7792914.83403343, 613493.899159625 7792917.20356349, 613496.463631631 7792920.85283981, 613499.39916864 7792924.50211607, 613502.474885616 7792927.18158454, 613506.828715591 7792931.28077142, 613510.918677041 7792934.86006138, 613515.272506902 7792938.18940085, 613519.238779904 7792941.00884144, 613525.893212764 7792944.20820633, 613531.525155352 7792947.14762288, 613536.00267328 7792948.68731704, 613539.589635219 7792950.34698756, 613544.322775666 7792951.6267332, 613548.923981832 7792952.52655417, 613553.533433926 7792953.6763256, 613559.676621288 7792954.31619785, 613570.940505668 7792954.82609511, 613577.083692856 7792954.31619526, 613580.794342828 7792953.93627002, 613585.139926207 7792953.29639619, 613588.471265229 7792952.52654829, 613591.79435836 7792951.75670037, 613595.513254124 7792950.73690195, 613599.223904017 7792949.83707975, 613602.167686218 7792948.81728144, 613605.490779291 7792947.65751081, 613607.923316418 7792946.89766105, 613609.712674282 7792946.63771231, 613610.611476292 7792947.40755958, 613607.412072227 7792953.09643251, 613486.568598975 7793149.8874459, 613485.323469597 7793148.89764227, 613486.733507677 7793088.87953783, 613487.2447355 7792972.68256837, 613486.667514125 7792911.19475554)))"
